node1	label	node2
P8301	data_type	external-identifier
P8302	data_type	external-identifier
P8303	data_type	external-identifier
P8304	data_type	external-identifier
P8305	data_type	external-identifier
P8306	data_type	item
P8307	data_type	item
P8308	data_type	item
P8309	data_type	external-identifier
P831	data_type	item
P8310	data_type	external-identifier
P8311	data_type	external-identifier
P8312	data_type	external-identifier
P8313	data_type	external-identifier
P8314	data_type	external-identifier
P8315	data_type	external-identifier
P8316	data_type	external-identifier
P8317	data_type	external-identifier
P8318	data_type	external-identifier
P8319	data_type	external-identifier
P832	data_type	item
P8320	data_type	external-identifier
P8321	data_type	external-identifier
P8322	data_type	external-identifier
P8323	data_type	external-identifier
P8324	data_type	item
P8325	data_type	external-identifier
P8326	data_type	external-identifier
P8327	data_type	item
P8328	data_type	quantity
P8329	data_type	item
P833	data_type	item
P8330	data_type	quantity
P8331	data_type	item
P8332	data_type	external-identifier
P8333	data_type	external-identifier
P8334	data_type	external-identifier
P8335	data_type	external-identifier
P8336	data_type	external-identifier
P8337	data_type	external-identifier
P8338	data_type	monolingualtext
P8339	data_type	item
P834	data_type	item
P8340	data_type	quantity
P8341	data_type	external-identifier
P8342	data_type	external-identifier
P8343	data_type	external-identifier
P8344	data_type	external-identifier
P8345	data_type	item
P8346	data_type	external-identifier
P8347	data_type	external-identifier
P8348	data_type	external-identifier
P8349	data_type	external-identifier
P835	data_type	string
P8350	data_type	external-identifier
P8351	data_type	external-identifier
P8352	data_type	external-identifier
P8354	data_type	external-identifier
P8355	data_type	external-identifier
P8356	data_type	external-identifier
P8357	data_type	external-identifier
P8358	data_type	external-identifier
P8359	data_type	string
P836	data_type	external-identifier
P8360	data_type	string
P8361	data_type	string
P8362	data_type	string
P8363	data_type	item
P8364	data_type	external-identifier
P8365	data_type	external-identifier
P8366	data_type	external-identifier
P8367	data_type	external-identifier
P8368	data_type	quantity
P8369	data_type	external-identifier
P837	data_type	item
P8370	data_type	external-identifier
P8371	data_type	item
P8372	data_type	external-identifier
P8373	data_type	external-identifier
P8374	data_type	external-identifier
P8375	data_type	external-identifier
P8376	data_type	external-identifier
P8377	data_type	external-identifier
P8378	data_type	string
P8379	data_type	property
P838	data_type	external-identifier
P8380	data_type	external-identifier
P8381	data_type	external-identifier
P8382	data_type	external-identifier
P8383	data_type	external-identifier
P8384	data_type	external-identifier
P8385	data_type	external-identifier
P8386	data_type	external-identifier
P8387	data_type	external-identifier
P8388	data_type	external-identifier
P8389	data_type	external-identifier
P839	data_type	external-identifier
P8390	data_type	external-identifier
P8391	data_type	external-identifier
P8392	data_type	external-identifier
P8393	data_type	external-identifier
P8394	data_type	monolingualtext
P8395	data_type	item
P8396	data_type	property
P8397	data_type	item
P8398	data_type	quantity
P8399	data_type	external-identifier
P840	data_type	item
P8400	data_type	external-identifier
P8401	data_type	external-identifier
P8402	data_type	item
P8403	data_type	item
P8404	data_type	string
P8405	data_type	external-identifier
P8406	data_type	external-identifier
P8407	data_type	external-identifier
P8408	data_type	external-identifier
P8409	data_type	external-identifier
P841	data_type	item
P8410	data_type	external-identifier
P8411	data_type	item
P8412	data_type	external-identifier
P8413	data_type	item
P8414	data_type	external-identifier
P8415	data_type	external-identifier
P8416	data_type	string
P8417	data_type	external-identifier
P8418	data_type	external-identifier
P8419	data_type	external-identifier
P842	data_type	external-identifier
P8420	data_type	external-identifier
P8421	data_type	external-identifier
P8422	data_type	external-identifier
P8423	data_type	item
P8424	data_type	external-identifier
P8425	data_type	external-identifier
P8426	data_type	external-identifier
P8427	data_type	external-identifier
P8428	data_type	item
P8429	data_type	external-identifier
P843	data_type	external-identifier
P8430	data_type	external-identifier
P8431	data_type	item
P8432	data_type	external-identifier
P8433	data_type	external-identifier
P8434	data_type	external-identifier
P8435	data_type	external-identifier
P8439	data_type	external-identifier
P844	data_type	external-identifier
P8440	data_type	external-identifier
P8441	data_type	external-identifier
P8442	data_type	external-identifier
P8443	data_type	external-identifier
P8445	data_type	external-identifier
P8446	data_type	external-identifier
P8447	data_type	external-identifier
P8448	data_type	external-identifier
P8449	data_type	external-identifier
P845	data_type	external-identifier
P8450	data_type	item
P8453	data_type	item
P8454	data_type	external-identifier
P8455	data_type	external-identifier
P8456	data_type	external-identifier
P8457	data_type	external-identifier
P8458	data_type	external-identifier
P8459	data_type	item
P846	data_type	external-identifier
P8460	data_type	string
P8461	data_type	quantity
P8462	data_type	external-identifier
P8463	data_type	external-identifier
P8464	data_type	item
P8465	data_type	quantity
P8466	data_type	quantity
P8467	data_type	external-identifier
P8468	data_type	external-identifier
P8469	data_type	external-identifier
P847	data_type	string
P8470	data_type	string
P8471	data_type	string
P8472	data_type	external-identifier
P8473	data_type	external-identifier
P8474	data_type	external-identifier
P8475	data_type	external-identifier
P8476	data_type	quantity
P8477	data_type	quantity
P8478	data_type	external-identifier
P8479	data_type	external-identifier
P8480	data_type	item
P8481	data_type	external-identifier
P8482	data_type	external-identifier
P8483	data_type	external-identifier
P8484	data_type	external-identifier
P8485	data_type	string
P8486	data_type	external-identifier
P8487	data_type	external-identifier
P8488	data_type	external-identifier
P8489	data_type	external-identifier
P849	data_type	external-identifier
P8490	data_type	external-identifier
P8491	data_type	external-identifier
P8492	data_type	external-identifier
P8493	data_type	external-identifier
P8494	data_type	external-identifier
P8495	data_type	external-identifier
P8496	data_type	external-identifier
P8497	data_type	quantity
P8498	data_type	string
P8499	data_type	external-identifier
P850	data_type	external-identifier
P8500	data_type	item
P8501	data_type	external-identifier
P8502	data_type	external-identifier
P8503	data_type	item
P8504	data_type	external-identifier
P8505	data_type	string
P8506	data_type	external-identifier
P8507	data_type	external-identifier
P8508	data_type	external-identifier
P8509	data_type	external-identifier
P8510	data_type	external-identifier
P8511	data_type	external-identifier
P8512	data_type	string
P8513	data_type	external-identifier
P8514	data_type	external-identifier
P8515	data_type	external-identifier
P8516	data_type	external-identifier
P8517	data_type	string
P8518	data_type	external-identifier
P8519	data_type	external-identifier
P852	data_type	item
P8520	data_type	external-identifier
P8521	data_type	external-identifier
P8522	data_type	external-identifier
P8523	data_type	external-identifier
P8524	data_type	external-identifier
P8525	data_type	external-identifier
P8526	data_type	external-identifier
P8527	data_type	external-identifier
P8528	data_type	external-identifier
P8529	data_type	external-identifier
P853	data_type	item
P8530	data_type	string
P8531	data_type	external-identifier
P8532	data_type	external-identifier
P8533	data_type	string
P8534	data_type	external-identifier
P8535	data_type	item
P8536	data_type	item
P8539	data_type	external-identifier
P854	data_type	url
P8540	data_type	external-identifier
P8541	data_type	external-identifier
P8542	data_type	external-identifier
P8543	data_type	external-identifier
P8544	data_type	external-identifier
P8545	data_type	external-identifier
P8546	data_type	item
P8547	data_type	external-identifier
P8548	data_type	external-identifier
P8549	data_type	external-identifier
P855	data_type	url
P8550	data_type	string
P8551	data_type	external-identifier
P8552	data_type	external-identifier
